n,cum_gain,cum_gain_per_customer
11942,6707.8280413555885,0.5617005561342814
11943,6707.8280413555885,0.5616535243536456
11944,6707.8280413555885,0.5616065004483916
11945,6707.8280413555885,0.5615594844165416
11946,6707.8280413555885,0.5615124762561182
11947,6707.8280413555885,0.5614654759651451
11948,6707.8280413555885,0.5614184835416461
11949,6707.8280413555885,0.5613714989836462
11950,6707.8280413555885,0.5613245222891706
11951,6762.032469699488,0.5658131093380878
11952,6762.032469699488,0.5657657688838259
11953,6762.032469699488,0.5657184363506641
11954,6762.032469699488,0.5656711117366143
11955,6762.032469699488,0.5656237950396895
11956,6762.032469699488,0.5655764862579029
11957,6762.032469699488,0.5655291853892689
11958,6762.032469699488,0.5654818924318019
11959,6762.032469699488,0.5654346073835177
11960,6762.032469699488,0.565387330242432
11961,6762.032469699488,0.565340061006562
11962,6762.032469699488,0.5652927996739248
11963,6762.032469699488,0.5652455462425384
11964,6762.032469699488,0.5651983007104219
11965,6762.032469699488,0.5651510630755945
11966,6762.032469699488,0.5651038333360762
11967,6762.032469699488,0.5650566114898878
11968,6762.032469699488,0.5650093975350508
11969,6762.032469699488,0.564962191469587
11970,6762.032469699488,0.5649149932915194
11971,6762.032469699488,0.5648678029988713
11972,6762.032469699488,0.5648206205896665
11973,6762.032469699488,0.56477344606193
11974,6762.032469699488,0.5647262794136869
11975,6762.032469699488,0.5646791206429634
11976,6762.032469699488,0.5646319697477862
11977,6762.032469699488,0.5645848267261825
11978,6762.032469699488,0.5645376915761803
11979,6762.032469699488,0.5644905642958084
11980,6762.032469699488,0.5644434448830958
11981,6762.032469699488,0.5643963333360728
11982,6762.032469699488,0.5643492296527698
11983,6762.032469699488,0.5643021338312182
11984,6762.032469699488,0.5642550458694499
11985,6762.032469699488,0.5642079657654975
11986,6762.032469699488,0.5641608935173943
11987,6762.032469699488,0.5641138291231741
11988,6762.032469699488,0.5640667725808715
11989,6762.032469699488,0.5640197238885217
11990,6762.032469699488,0.5639726830441608
11991,6762.032469699488,0.563925650045825
11992,6762.032469699488,0.5638786248915517
11993,6762.032469699488,0.5638316075793786
11994,6762.032469699488,0.5637845981073443
11995,6762.032469699488,0.5637375964734879
11996,6762.032469699488,0.5636906026758493
11997,6762.032469699488,0.5636436167124688
11998,6762.032469699488,0.5635966385813875
11999,6762.032469699488,0.5635496682806473
12000,6762.032469699488,0.5635027058082906
12001,6762.032469699488,0.5634557511623605
12002,6762.032469699488,0.5634088043409005
12003,6762.032469699488,0.5633618653419551
12004,6762.032469699488,0.5633149341635695
12005,6762.032469699488,0.5632680108037891
12006,6762.032469699488,0.5632210952606603
12007,6762.032469699488,0.5631741875322301
12008,6762.032469699488,0.5631272876165463
12009,6762.032469699488,0.5630803955116569
12010,6762.032469699488,0.563033511215611
12011,6762.032469699488,0.562986634726458
12012,6762.032469699488,0.5629397660422484
12013,6762.032469699488,0.5628929051610329
12014,6762.032469699488,0.5628460520808629
12015,6762.032469699488,0.5627992067997909
12016,6762.032469699488,0.5627523693158695
12017,6762.032469699488,0.5627055396271522
12018,6762.032469699488,0.5626587177316931
12019,6762.032469699488,0.562611903627547
12020,6762.032469699488,0.5625650973127694
12021,6762.032469699488,0.5625182987854161
12022,6762.032469699488,0.5624715080435442
12023,6762.032469699488,0.5624247250852107
12024,6762.032469699488,0.5623779499084737
12025,6762.032469699488,0.5623311825113919
12026,6762.032469699488,0.5622844228920246
12027,6762.032469699488,0.5622376710484317
12028,6762.032469699488,0.5621909269786737
12029,6762.032469699488,0.562144190680812
12030,6762.032469699488,0.5620974621529083
12031,6762.032469699488,0.5620507413930254
12032,6762.032469699488,0.562004028399226
12033,6762.032469699488,0.5619573231695743
12034,6762.032469699488,0.5619106257021346
12035,6762.032469699488,0.561863935994972
12036,6762.032469699488,0.5618172540461521
12037,6762.032469699488,0.5617705798537416
12038,6762.032469699488,0.5617239134158073
12039,6762.032469699488,0.5616772547304167
12040,6762.032469699488,0.5616306037956385
12041,6762.032469699488,0.5615839606095414
12042,6762.032469699488,0.561537325170195
12043,6762.032469699488,0.5614906974756695
12044,6762.032469699488,0.5614440775240358
12045,6762.032469699488,0.5613974653133655
12046,6762.032469699488,0.5613508608417307
12047,6762.032469699488,0.5613042641072041
12048,6762.032469699488,0.5612576751078592
12049,6762.032469699488,0.56121109384177
12050,6762.032469699488,0.5611645203070115
12051,6762.032469699488,0.5611179545016586
12052,6762.032469699488,0.5610713964237876
12053,6762.032469699488,0.561024846071475
12054,6762.032469699488,0.5609783034427981
12055,6762.032469699488,0.5609317685358347
12056,6762.032469699488,0.5608852413486636
12057,6762.032469699488,0.5608387218793637
12058,6762.032469699488,0.5607922101260149
12059,6762.032469699488,0.5607457060866977
12060,6762.032469699488,0.5606992097594932
12061,6762.032469699488,0.560652721142483
12062,6762.032469699488,0.5606062402337496
12063,6762.032469699488,0.5605597670313759
12064,6762.032469699488,0.5605133015334456
12065,6762.032469699488,0.5604668437380429
12066,6762.032469699488,0.5604203936432527
12067,6762.032469699488,0.5603739512471606
12068,6762.032469699488,0.5603275165478528
12069,6762.032469699488,0.560281089543416
12070,6762.032469699488,0.5602346702319376
12071,6762.032469699488,0.5601882586115059
12072,6762.032469699488,0.5601418546802094
12073,7304.976162900824,0.6050671881803051
12074,7304.976162900824,0.6050170749462336
12075,7304.976162900824,0.6049669700124907
12076,7304.976162900824,0.6049168733770143
12077,7304.976162900824,0.6048667850377432
12078,7304.976162900824,0.6048167049926166
12079,7304.976162900824,0.6047666332395748
12080,7304.976162900824,0.6047165697765583
12081,7304.976162900824,0.6046665146015086
12082,7304.976162900824,0.6046164677123675
12083,7304.976162900824,0.604566429107078
12084,7304.976162900824,0.6045163987835837
12085,7304.976162900824,0.6044663767398283
12086,7304.976162900824,0.6044163629737568
12087,7304.976162900824,0.6043663574833147
12088,7304.976162900824,0.6043163602664481
12089,7304.976162900824,0.6042663713211038
12090,7304.976162900824,0.6042163906452295
12091,7304.976162900824,0.6041664182367732
12092,7304.976162900824,0.6041164540936838
12093,7304.976162900824,0.6040664982139109
12094,7304.976162900824,0.6040165505954047
12095,7304.976162900824,0.6039666112361162
12096,7304.976162900824,0.6039166801339967
12097,7304.976162900824,0.6038667572869988
12098,7304.976162900824,0.6038168426930752
12099,7304.976162900824,0.6037669363501798
12100,7304.976162900824,0.6037170382562664
12101,7304.976162900824,0.6036671484092905
12102,7304.976162900824,0.6036172668072074
12103,7304.976162900824,0.6035673934479736
12104,7304.976162900824,0.603517528329546
12105,7304.976162900824,0.6034676714498822
12106,7304.976162900824,0.6034178228069407
12107,7304.976162900824,0.6033679823986805
12108,7304.976162900824,0.6033181502230611
12109,7304.976162900824,0.6032683262780432
12110,7304.976162900824,0.6032185105615875
12111,7304.976162900824,0.6031687030716559
12112,7304.976162900824,0.6031189038062107
12113,7304.976162900824,0.6030691127632151
12114,7304.976162900824,0.6030193299406327
12115,7304.976162900824,0.6029695553364279
12116,7304.976162900824,0.6029197889485659
12117,7304.976162900824,0.6028700307750123
12118,7304.976162900824,0.6028202808137336
12119,7304.976162900824,0.602770539062697
12120,7304.976162900824,0.60272080551987
12121,7304.976162900824,0.6026710801832212
12122,7304.976162900824,0.6026213630507197
12123,7304.976162900824,0.6025716541203353
12124,7304.976162900824,0.6025219533900383
12125,7304.976162900824,0.6024722608577999
12126,7304.976162900824,0.602422576521592
12127,7304.976162900824,0.6023729003793868
12128,7304.976162900824,0.6023232324291576
12129,7304.976162900824,0.6022735726688783
12130,7304.976162900824,0.602223921096523
12131,7304.976162900824,0.6021742777100672
12132,7304.976162900824,0.6021246425074863
12133,7304.976162900824,0.6020750154867571
12134,7304.976162900824,0.6020253966458566
12135,7304.976162900824,0.6019757859827626
12136,7304.976162900824,0.6019261834954536
12137,7304.976162900824,0.6018765891819086
12138,7304.976162900824,0.6018270030401075
12139,7304.976162900824,0.6017774250680307
12140,7304.976162900824,0.6017278552636594
12141,7304.976162900824,0.6016782936249753
12142,7304.976162900824,0.6016287401499608
12143,7304.976162900824,0.6015791948365993
12144,7304.976162900824,0.6015296576828743
12145,7304.976162900824,0.6014801286867703
12146,7304.976162900824,0.6014306078462723
12147,7304.976162900824,0.6013810951593664
12148,7304.976162900824,0.6013315906240388
12149,7304.976162900824,0.6012820942382767
12150,7304.976162900824,0.6012326060000679
12151,7304.976162900824,0.6011831259074005
12152,7304.976162900824,0.601133653958264
12153,7304.976162900824,0.601084190150648
12154,7304.976162900824,0.6010347344825427
12155,7304.976162900824,0.6009852869519395
12156,7304.976162900824,0.6009358475568299
12157,7304.976162900824,0.6008864162952064
12158,7304.976162900824,0.600836993165062
12159,7304.976162900824,0.6007875781643905
12160,7304.976162900824,0.6007381712911862
12161,7304.976162900824,0.6006887725434441
12162,7304.976162900824,0.60063938191916
12163,7304.976162900824,0.6005899994163302
12164,7304.976162900824,0.6005406250329517
12165,7304.976162900824,0.6004912587670221
12166,7304.976162900824,0.6004419006165399
12167,7304.976162900824,0.6003925505795039
12168,7304.976162900824,0.6003432086539139
12169,7304.976162900824,0.6002938748377701
12170,7304.976162900824,0.6002445491290735
12171,7304.976162900824,0.6001952315258257
12172,7304.976162900824,0.6001459220260289
12173,7304.976162900824,0.6000966206276862
12174,7304.976162900824,0.6000473273288011
12175,7304.976162900824,0.5999980421273777
12176,7304.976162900824,0.5999487650214211
12177,7304.976162900824,0.5998994960089369
12178,7304.976162900824,0.599850235087931
12179,7304.976162900824,0.5998009822564105
12180,7304.976162900824,0.599751737512383
12181,7304.976162900824,0.5997025008538563
12182,7304.976162900824,0.5996532722788397
12183,7304.976162900824,0.5996040517853423
12184,7304.976162900824,0.5995548393713743
12185,7304.976162900824,0.5995056350349466
12186,7304.976162900824,0.5994564387740706
12187,7304.976162900824,0.5994072505867584
12188,7304.976162900824,0.5993580704710226
12189,7304.976162900824,0.5993088984248769
12190,7304.976162900824,0.5992597344463351
12191,7304.976162900824,0.5992105785334119
12192,7304.976162900824,0.5991614306841228
12193,7304.976162900824,0.5991122908964835
12194,7304.976162900824,0.599063159168511
12195,7304.976162900824,0.5990140354982226
12196,7304.976162900824,0.598964919883636
12197,7304.976162900824,0.5989158123227699
12198,7304.976162900824,0.5988667128136436
12199,7304.976162900824,0.598817621354277
12200,7304.976162900824,0.5987685379426905
12201,7304.976162900824,0.5987194625769056
12202,7304.976162900824,0.5986703952549438
12203,7304.976162900824,0.5986213359748279
12204,7304.976162900824,0.5985722847345808
12205,7304.976162900824,0.5985232415322265
12206,7304.976162900824,0.5984742063657893
12207,7304.976162900824,0.5984251792332944
12208,7304.976162900824,0.5983761601327674
12209,7304.976162900824,0.5983271490622348
12210,7304.976162900824,0.5982781460197235
12211,7304.976162900824,0.5982291510032614
12212,7304.976162900824,0.5981801640108766
12213,7304.976162900824,0.598131185040598
12214,7304.976162900824,0.5980822140904556
12215,7304.976162900824,0.5980332511584793
12216,7304.976162900824,0.5979842962427001
12217,7304.976162900824,0.5979353493411496
12218,7304.976162900824,0.5978864104518599
12219,7304.976162900824,0.5978374795728639
12220,7304.976162900824,0.5977885567021951
12221,7304.976162900824,0.5977396418378876
12222,7304.976162900824,0.5976907349779761
12223,7304.976162900824,0.5976418361204962
12224,7304.976162900824,0.5975929452634837
12225,7304.976162900824,0.5975440624049754
12226,7304.976162900824,0.5974951875430087
12227,7304.976162900824,0.5974463206756215
12228,7304.976162900824,0.5973974618008525
12229,7304.976162900824,0.5973486109167409
12230,7304.976162900824,0.5972997680213266
12231,7304.976162900824,0.5972509331126502
12232,7304.976162900824,0.5972021061887528
12233,7304.976162900824,0.5971532872476764
12234,7552.2988573825705,0.617320488587753
12235,7552.2988573825705,0.6172700332964912
12236,7552.2988573825705,0.6172195862522533
12237,7552.2988573825705,0.6171691474530171
12238,7552.2988573825705,0.6171187168967618
12239,7552.2988573825705,0.6170682945814666
12240,7552.2988573825705,0.617017880505112
12241,7552.2988573825705,0.6169674746656785
12242,7552.2988573825705,0.6169170770611477
12243,7552.2988573825705,0.6168666876895018
12244,7552.2988573825705,0.6168163065487235
12245,7552.2988573825705,0.6167659336367963
12246,7552.2988573825705,0.6167155689517043
12247,7552.2988573825705,0.6166652124914322
12248,7552.2988573825705,0.6166148642539656
12249,7552.2988573825705,0.6165645242372905
12250,7552.2988573825705,0.6165141924393935
12251,7552.2988573825705,0.6164638688582622
12252,7552.2988573825705,0.6164135534918846
12253,7552.2988573825705,0.6163632463382495
12254,7552.2988573825705,0.616312947395346
12255,7552.2988573825705,0.6162626566611644
12256,7552.2988573825705,0.6162123741336953
12257,7552.2988573825705,0.6161620998109302
12258,7552.2988573825705,0.6161118336908608
12259,7552.2988573825705,0.6160615757714798
12260,7552.2988573825705,0.6160113260507807
12261,7552.2988573825705,0.6159610845267572
12262,7552.2988573825705,0.6159108511974042
12263,7552.2988573825705,0.6158606260607168
12264,7552.2988573825705,0.615810409114691
12265,7552.2988573825705,0.6157602003573234
12266,7552.2988573825705,0.615709999786611
12267,7552.2988573825705,0.6156598074005519
12268,7552.2988573825705,0.6156096231971446
12269,7552.2988573825705,0.6155594471743884
12270,7552.2988573825705,0.6155092793302829
12271,7552.2988573825705,0.6154591196628286
12272,7552.2988573825705,0.6154089681700269
12273,7552.2988573825705,0.6153588248498795
12274,7552.2988573825705,0.6153086897003887
12275,7552.2988573825705,0.6152585627195577
12276,7552.2988573825705,0.6152084439053902
12277,7552.2988573825705,0.6151583332558908
12278,7552.2988573825705,0.6151082307690642
12279,7552.2988573825705,0.6150581364429164
12280,7552.2988573825705,0.6150080502754536
12281,7552.2988573825705,0.6149579722646829
12282,7552.2988573825705,0.6149079024086118
12283,7552.2988573825705,0.6148578407052487
12284,7552.2988573825705,0.6148077871526026
12285,7552.2988573825705,0.614757741748683
12286,7875.396824341754,0.6410057646379419
12287,7875.396824341754,0.6409535952097138
12288,7875.396824341754,0.6409014342726037
12289,7875.396824341754,0.6408492818245385
12290,7875.396824341754,0.6407971378634462
12291,7875.396824341754,0.6407450023872552
12292,7875.396824341754,0.6406928753938947
12293,7875.396824341754,0.6406407568812945
12294,7875.396824341754,0.6405886468473853
12295,7875.396824341754,0.640536545290098
12296,7875.396824341754,0.6404844522073645
12297,7875.396824341754,0.6404323675971175
12298,7875.396824341754,0.6403802914572901
12299,7875.396824341754,0.6403282237858162
12300,7875.396824341754,0.6402761645806304
12301,7875.396824341754,0.6402241138396678
12302,7875.396824341754,0.6401720715608644
12303,7875.396824341754,0.6401200377421568
12304,7875.396824341754,0.6400680123814819
12305,7875.396824341754,0.640015995476778
12306,7875.396824341754,0.6399639870259836
12307,7875.396824341754,0.6399119870270378
12308,7875.396824341754,0.6398599954778805
12309,7875.396824341754,0.6398080123764525
12310,7875.396824341754,0.6397560377206949
12311,7875.396824341754,0.6397040715085496
12312,7875.396824341754,0.6396521137379593
12313,7875.396824341754,0.6396001644068671
12314,7875.396824341754,0.6395482235132169
12315,7875.396824341754,0.6394962910549536
12316,7875.396824341754,0.6394443670300223
12317,7875.396824341754,0.6393924514363688
12318,7875.396824341754,0.6393405442719398
12319,7875.396824341754,0.6392886455346826
12320,7875.396824341754,0.639236755222545
12321,7875.396824341754,0.6391848733334757
12322,7875.396824341754,0.6391329998654239
12323,7875.396824341754,0.6390811348163397
12324,7875.396824341754,0.6390292781841734
12325,7875.396824341754,0.6389774299668766
12326,7875.396824341754,0.6389255901624009
12327,7875.396824341754,0.6388737587686991
12328,7875.396824341754,0.6388219357837244
12329,7875.396824341754,0.6387701212054306
12330,7875.396824341754,0.6387183150317725
12331,7875.396824341754,0.638666517260705
12332,7875.396824341754,0.6386147278901844
12333,7875.396824341754,0.6385629469181671
12334,7875.396824341754,0.6385111743426102
12335,7875.396824341754,0.6384594101614718
12336,7875.396824341754,0.6384076543727103
12337,7875.396824341754,0.638355906974285
12338,7875.396824341754,0.6383041679641558
12339,7875.396824341754,0.6382524373402831
12340,7875.396824341754,0.6382007151006284
12341,7875.396824341754,0.6381490012431532
12342,7875.396824341754,0.6380972957658203
12343,7875.396824341754,0.6380455986665927
12344,7875.396824341754,0.6379939099434344
12345,7875.396824341754,0.6379422295943098
12346,7875.396824341754,0.637890557617184
12347,7875.396824341754,0.637838894010023
12348,7875.396824341754,0.6377872387707931
12349,7875.396824341754,0.6377355918974617
12350,7875.396824341754,0.6376839533879962
12351,7875.396824341754,0.6376323232403655
12352,7875.396824341754,0.6375807014525384
12353,7875.396824341754,0.6375290880224848
12354,7875.396824341754,0.637477482948175
12355,7875.396824341754,0.6374258862275802
12356,7875.396824341754,0.6373742978586722
12357,7875.396824341754,0.6373227178394233
12358,7875.396824341754,0.6372711461678066
12359,7875.396824341754,0.6372195828417958
12360,7875.396824341754,0.6371680278593652
12361,7875.396824341754,0.63711648121849
12362,7875.396824341754,0.6370649429171455
12363,7875.396824341754,0.6370134129533086
12364,7960.286115744271,0.6438277350165215
12365,7960.286115744271,0.6437756664572803
12366,7960.286115744271,0.6437236063192844
12367,7960.286115744271,0.643671554600491
12368,7960.286115744271,0.6436195112988576
12369,7960.286115744271,0.643567476412343
12370,7960.286115744271,0.6435154499389063
12371,7960.286115744271,0.6434634318765072
12372,7960.286115744271,0.6434114222231063
12373,7960.286115744271,0.6433594209766647
12374,7960.286115744271,0.643307428135144
12375,7960.286115744271,0.6432554436965068
12376,7960.286115744271,0.6432034676587162
12377,7960.286115744271,0.6431515000197359
12378,7960.286115744271,0.6430995407775304
12379,7960.286115744271,0.6430475899300647
12380,7960.286115744271,0.6429956474753046
12381,7960.286115744271,0.6429437134112165
12382,7960.286115744271,0.6428917877357674
12383,7960.286115744271,0.6428398704469249
12384,7960.286115744271,0.6427879615426576
12385,7960.286115744271,0.6427360610209343
12386,7960.286115744271,0.6426841688797248
12387,7960.286115744271,0.6426322851169993
12388,7960.286115744271,0.642580409730729
12389,7960.286115744271,0.6425285427188854
12390,7960.286115744271,0.6424766840794408
12391,7960.286115744271,0.6424248338103681
12392,7960.286115744271,0.642372991909641
12393,7960.286115744271,0.6423211583752337
12394,7960.286115744271,0.6422693332051211
12395,7960.286115744271,0.6422175163972789
12396,7960.286115744271,0.6421657079496831
12397,7960.286115744271,0.6421139078603106
12398,7960.286115744271,0.6420621161271391
12399,7960.286115744271,0.6420103327481467
12400,7960.286115744271,0.6419585577213122
12401,7960.286115744271,0.641906791044615
12402,7960.286115744271,0.6418550327160354
12403,7960.286115744271,0.641803282733554
12404,7960.286115744271,0.6417515410951524
12405,7960.286115744271,0.6416998077988126
12406,7960.286115744271,0.6416480828425174
12407,7960.286115744271,0.6415963662242501
12408,7960.286115744271,0.6415446579419948
12409,7960.286115744271,0.6414929579937361
12410,7960.286115744271,0.6414412663774594
12411,7960.286115744271,0.6413895830911507
12412,7960.286115744271,0.6413379081327966
12413,7960.286115744271,0.6412862415003844
12414,7960.286115744271,0.641234583191902
12415,7960.286115744271,0.641182933205338
12416,7960.286115744271,0.6411312915386816
12417,7960.286115744271,0.6410796581899227
12418,7960.286115744271,0.6410280331570519
12419,7960.286115744271,0.6409764164380604
12420,7960.286115744271,0.6409248080309398
12421,7960.286115744271,0.6408732079336825
12422,7960.286115744271,0.640821616144282
12423,7960.286115744271,0.6407700326607318
12424,7960.286115744271,0.6407184574810263
12425,7960.286115744271,0.6406668906031606
12426,7960.286115744271,0.6406153320251304
12427,7960.286115744271,0.6405637817449321
12428,7960.286115744271,0.6405122397605625
12429,7960.286115744271,0.6404607060700194
12430,7960.286115744271,0.640409180671301
12431,7960.286115744271,0.6403576635624062
12432,7960.286115744271,0.6403061547413346
12433,7960.286115744271,0.6402546542060863
12434,7960.286115744271,0.6402031619546623
12435,7960.286115744271,0.640151677985064
12436,7960.286115744271,0.6401002022952936
12437,7960.286115744271,0.6400487348833538
12438,7960.286115744271,0.6399972757472481
12439,7960.286115744271,0.6399458248849804
12440,7960.286115744271,0.6398943822945555
12441,7960.286115744271,0.6398429479739789
12442,7960.286115744271,0.6397915219212563
12443,7960.286115744271,0.6397401041343945
12444,8125.717551364645,0.6529827669049056
12445,8125.717551364645,0.65293029741781
12446,8125.717551364645,0.6528778363622566
12447,8125.717551364645,0.6528253837362131
12448,8125.717551364645,0.6527729395376483
12449,8125.717551364645,0.652720503764531
12450,8125.717551364645,0.6526680764148309
12451,8125.717551364645,0.6526156574865187
12452,8125.717551364645,0.6525632469775655
12453,8125.717551364645,0.6525108448859428
12454,8125.717551364645,0.652458451209623
12455,8125.717551364645,0.6524060659465793
12456,8125.717551364645,0.6523536890947853
12457,8125.717551364645,0.6523013206522152
12458,8125.717551364645,0.6522489606168442
12459,8125.717551364645,0.6521966089866478
12460,8125.717551364645,0.6521442657596024
12461,8125.717551364645,0.6520919309336847
12462,8125.717551364645,0.6520396045068725
12463,8125.717551364645,0.651987286477144
12464,8125.717551364645,0.6519349768424779
12465,8125.717551364645,0.651882675600854
12466,8125.717551364645,0.6518303827502523
12467,8125.717551364645,0.6517780982886536
12468,8125.717551364645,0.6517258222140395
12469,8125.717551364645,0.6516735545243921
12470,8125.717551364645,0.6516212952176941
12471,8125.717551364645,0.6515690442919289
12472,8125.717551364645,0.6515168017450806
12473,8125.717551364645,0.6514645675751339
12474,8125.717551364645,0.6514123417800741
12475,8125.717551364645,0.6513601243578874
12476,8125.717551364645,0.6513079153065602
12477,8125.717551364645,0.6512557146240799
12478,8125.717551364645,0.6512035223084345
12479,8125.717551364645,0.6511513383576124
12480,8125.717551364645,0.651099162769603
12481,8125.717551364645,0.6510469955423961
12482,8125.717551364645,0.6509948366739822
12483,8125.717551364645,0.6509426861623524
12484,8125.717551364645,0.6508905440054986
12485,8125.717551364645,0.6508384102014133
12486,8125.717551364645,0.6507862847480895
12487,8125.717551364645,0.6507341676435209
12488,8125.717551364645,0.6506820588857019
12489,8125.717551364645,0.6506299584726275
12490,8125.717551364645,0.6505778664022934
12491,8125.717551364645,0.650525782672696
12492,8125.717551364645,0.650473707281832
12493,8125.717551364645,0.6504216402276991
12494,8125.717551364645,0.6503695815082956
12495,8125.717551364645,0.6503175311216203
12496,8125.717551364645,0.6502654890656726
12497,8125.717551364645,0.6502134553384529
12498,8125.717551364645,0.6501614299379617
12499,8125.717551364645,0.6501094128622006
12500,8125.717551364645,0.6500574041091716
12501,8125.717551364645,0.6500054036768774
12502,8125.717551364645,0.6499534115633215
12503,8125.717551364645,0.6499014277665076
12504,8125.717551364645,0.6498494522844406
12505,8125.717551364645,0.6497974851151256
12506,8125.717551364645,0.6497455262565685
12507,8125.717551364645,0.6496935757067758
12508,8125.717551364645,0.6496416334637548
12509,8125.717551364645,0.6495896995255133
12510,8125.717551364645,0.6495377738900596
12511,8125.717551364645,0.6494858565554029
12512,8125.717551364645,0.6494339475195529
12513,8125.717551364645,0.6493820467805199
12514,8125.717551364645,0.6493301543363149
12515,8125.717551364645,0.6492782701849497
12516,8125.717551364645,0.6492263943244363
12517,8125.717551364645,0.6491745267527879
12518,8125.717551364645,0.6491226674680177
12519,8125.717551364645,0.64907081646814
12520,8125.717551364645,0.6490189737511698
12521,8125.717551364645,0.6489671393151222
12522,8125.717551364645,0.6489153131580135
12523,8125.717551364645,0.6488634952778604
12524,8125.717551364645,0.6488116856726801
12525,8125.717551364645,0.6487598843404906
12526,8125.717551364645,0.6487080912793106
12527,8125.717551364645,0.6486563064871593
12528,8125.717551364645,0.6486045299620566
12529,8125.717551364645,0.6485527617020229
12530,8125.717551364645,0.6485010017050794
12531,8125.717551364645,0.6484492499692479
12532,8125.717551364645,0.6483975064925507
12533,8125.717551364645,0.6483457712730109
12534,8125.717551364645,0.6482940443086521
12535,8125.717551364645,0.6482423255974986
12536,8125.717551364645,0.6481906151375754
12537,8125.717551364645,0.648138912926908
12538,8125.717551364645,0.6480872189635225
12539,8125.717551364645,0.6480355332454458
12540,8125.717551364645,0.6479838557707054
12541,8125.717551364645,0.6479321865373292
12542,8125.717551364645,0.647880525543346
12543,8125.717551364645,0.647828872786785
12544,8125.717551364645,0.6477772282656764
12545,8125.717551364645,0.6477255919780507
12546,8125.717551364645,0.6476739639219389
12547,8125.717551364645,0.647622344095373
12548,8125.717551364645,0.6475707324963855
12549,8125.717551364645,0.6475191291230095
12550,8125.717551364645,0.6474675339732785
12551,8125.717551364645,0.6474159470452271
12552,8125.717551364645,0.6473643683368902
12553,8125.717551364645,0.6473127978463032
12554,8125.717551364645,0.6472612355715027
12555,8125.717551364645,0.6472096815105253
12556,8125.717551364645,0.6471581356614086
12557,8125.717551364645,0.6471065980221904
12558,8125.717551364645,0.6470550685909098
12559,8125.717551364645,0.647003547365606
12560,8125.717551364645,0.6469520343443189
12561,7948.334736420031,0.6327788182803942
12562,7948.334736420031,0.6327284458223238
12563,7948.334736420031,0.63267808138343
12564,7948.334736420031,0.6326277249617981
12565,7948.334736420031,0.6325773765555138
12566,7948.334736420031,0.6325270361626636
12567,7948.334736420031,0.6324767037813345
12568,7948.334736420031,0.6324263794096142
12569,7948.334736420031,0.6323760630455908
12570,7948.334736420031,0.6323257546873533
12571,7948.334736420031,0.632275454332991
12572,7948.334736420031,0.6322251619805942
12573,7948.334736420031,0.6321748776282534
12574,7948.334736420031,0.63212460127406
12575,7948.334736420031,0.6320743329161058
12576,7948.334736420031,0.6320240725524834
12577,7948.334736420031,0.6319738201812858
12578,7948.334736420031,0.6319235758006067
12579,7948.334736420031,0.6318733394085405
12580,7948.334736420031,0.6318231110031821
12581,7948.334736420031,0.6317728905826271
12582,7948.334736420031,0.6317226781449714
12583,7948.334736420031,0.631672473688312
12584,7948.334736420031,0.6316222772107463
12585,7948.334736420031,0.631572088710372
12586,7948.334736420031,0.6315219081852876
12587,7948.334736420031,0.6314717356335927
12588,7948.334736420031,0.6314215710533866
12589,7948.334736420031,0.6313714144427699
12590,7948.334736420031,0.6313212657998436
12591,7948.334736420031,0.6312711251227091
12592,7948.334736420031,0.6312209924094688
12593,7948.334736420031,0.6311708676582253
12594,7948.334736420031,0.631120750867082
12595,7948.334736420031,0.631070642034143
12596,7948.334736420031,0.6310205411575127
12597,7948.334736420031,0.6309704482352966
12598,7948.334736420031,0.6309203632656002
12599,7948.334736420031,0.63087028624653
12600,7948.334736420031,0.630820217176193
12601,7948.334736420031,0.6307701560526967
12602,7948.334736420031,0.6307201028741494
12603,7948.334736420031,0.6306700576386599
12604,7948.334736420031,0.6306200203443376
12605,7948.334736420031,0.6305699909892925
12606,7948.334736420031,0.630519969571635
12607,7948.334736420031,0.6304699560894765
12608,7948.334736420031,0.6304199505409288
12609,7948.334736420031,0.6303699529241042
12610,7948.334736420031,0.6303199632371158
12611,7948.334736420031,0.6302699814780771
12612,7948.334736420031,0.6302200076451023
12613,7948.334736420031,0.6301700417363063
12614,7948.334736420031,0.6301200837498042
12615,7948.334736420031,0.6300701336837123
12616,7948.334736420031,0.630020191536147
12617,8058.977127350982,0.6387395678331602
12618,8058.977127350982,0.6386889465328088
12619,8058.977127350982,0.6386383332554864
12620,8058.977127350982,0.6385877279992854
12621,8058.977127350982,0.6385371307622996
12622,8058.977127350982,0.6384865415426226
12623,8058.977127350982,0.6384359603383493
12624,8058.977127350982,0.6383853871475746
12625,8058.977127350982,0.6383348219683946
12626,8058.977127350982,0.6382842647989057
12627,8058.977127350982,0.6382337156372045
12628,8058.977127350982,0.6381831744813892
12629,8058.977127350982,0.6381326413295576
12630,8058.977127350982,0.6380821161798086
12631,8058.977127350982,0.6380315990302416
12632,8058.977127350982,0.6379810898789569
12633,8058.977127350982,0.6379305887240546
12634,8058.977127350982,0.6378800955636365
12635,8058.977127350982,0.6378296103958039
12636,8058.977127350982,0.6377791332186595
12637,8058.977127350982,0.6377286640303065
12638,8058.977127350982,0.6376782028288481
12639,8058.977127350982,0.6376277496123888
12640,8058.977127350982,0.6375773043790334
12641,8058.977127350982,0.6375268671268873
