frequency,recency,T,monetary_value
0.0,0.0,66.0,0.0
1.0,69.0,167.0,56.7
0.0,0.0,65.0,0.0
1.0,205.0,307.0,382.14
7.0,345.0,359.0,474.0057142857143
1.0,119.0,171.0,1795.91
0.0,0.0,143.0,0.0
3.0,192.0,258.0,408.9866666666667
2.0,112.0,276.0,844.16
1.0,219.0,253.0,457.0
4.0,360.0,373.0,285.595
1.0,1.0,372.0,102.0
5.0,260.0,325.0,251.382
8.0,244.0,253.0,286.80875000000003
1.0,100.0,316.0,313.0
2.0,189.0,316.0,584.5450000000001
0.0,0.0,53.0,0.0
1.0,165.0,253.0,175.92000000000002
2.0,231.0,311.0,455.02
8.0,344.0,364.0,500.28125
1.0,258.0,301.0,511.68
17.0,369.0,373.0,810.4952941176471
1.0,76.0,170.0,589.12
3.0,287.0,308.0,431.12999999999994
1.0,23.0,23.0,289.85
6.0,289.0,359.0,518.2683333333333
1.0,210.0,238.0,395.03
0.0,0.0,177.0,0.0
2.0,123.0,178.0,930.0749999999999
0.0,0.0,223.0,0.0
3.0,200.0,266.0,501.34
3.0,240.0,368.0,160.09
2.0,359.0,366.0,42.900000000000006
1.0,79.0,167.0,496.14
0.0,0.0,203.0,0.0
11.0,328.0,335.0,157.24363636363637
0.0,0.0,10.0,0.0
0.0,0.0,372.0,0.0
1.0,48.0,59.0,402.54
0.0,0.0,120.0,0.0
14.0,357.0,359.0,2858.922857142857
4.0,343.0,364.0,307.1075
1.0,134.0,162.0,376.25
2.0,146.0,317.0,249.235
0.0,0.0,20.0,0.0
2.0,213.0,276.0,176.34
0.0,0.0,256.0,0.0
3.0,350.0,361.0,237.74
0.0,0.0,161.0,0.0
0.0,0.0,161.0,0.0
8.0,353.0,364.0,252.12
0.0,0.0,111.0,0.0
23.0,371.0,371.0,733.92
0.0,0.0,65.0,0.0
8.0,362.0,364.0,284.12875
0.0,0.0,67.0,0.0
9.0,365.0,368.0,147.0388888888889
3.0,224.0,315.0,274.2266666666667
6.0,349.0,357.0,252.115
2.0,105.0,357.0,74.47999999999999
0.0,0.0,16.0,0.0
1.0,290.0,338.0,639.74
15.0,356.0,360.0,308.35400000000004
0.0,0.0,218.0,0.0
0.0,0.0,261.0,0.0
1.0,50.0,81.0,138.28
0.0,0.0,72.0,0.0
1.0,172.0,185.0,313.21
1.0,1.0,135.0,138.24
9.0,314.0,336.0,696.0422222222222
0.0,0.0,281.0,0.0
1.0,39.0,83.0,718.34
1.0,172.0,368.0,118.63999999999999
3.0,318.0,357.0,341.32
0.0,0.0,4.0,0.0
4.0,361.0,364.0,199.4975
1.0,304.0,371.0,7.9
11.0,304.0,322.0,130.84727272727272
1.0,182.0,233.0,577.41
2.0,149.0,190.0,292.5
1.0,126.0,161.0,179.1
6.0,360.0,364.0,178.48666666666668
2.0,210.0,239.0,136.22500000000002
0.0,0.0,304.0,0.0
0.0,0.0,116.0,0.0
0.0,0.0,4.0,0.0
20.0,361.0,363.0,190.0655
0.0,0.0,3.0,0.0
2.0,149.0,197.0,206.535
2.0,92.0,178.0,67.82499999999999
0.0,0.0,15.0,0.0
4.0,316.0,329.0,943.32
0.0,0.0,178.0,0.0
2.0,76.0,85.0,434.4
1.0,22.0,147.0,575.2
6.0,287.0,322.0,224.20666666666668
6.0,107.0,365.0,239.17999999999998
3.0,293.0,364.0,124.76333333333334
0.0,0.0,169.0,0.0
0.0,0.0,13.0,0.0
0.0,0.0,36.0,0.0
5.0,363.0,364.0,298.852
2.0,131.0,372.0,165.43
0.0,0.0,266.0,0.0
0.0,0.0,3.0,0.0
3.0,301.0,360.0,94.18333333333334
2.0,244.0,275.0,182.95
0.0,0.0,8.0,0.0
0.0,0.0,7.0,0.0
0.0,0.0,366.0,0.0
0.0,0.0,177.0,0.0
0.0,0.0,282.0,0.0
0.0,0.0,291.0,0.0
0.0,0.0,279.0,0.0
0.0,0.0,63.0,0.0
1.0,12.0,64.0,579.9
1.0,88.0,102.0,111.17
3.0,100.0,191.0,72.66333333333334
0.0,0.0,9.0,0.0
0.0,0.0,272.0,0.0
1.0,28.0,312.0,145.59
2.0,333.0,361.0,625.37
3.0,373.0,373.0,173.81333333333336
1.0,131.0,268.0,1149.1599999999999
0.0,0.0,59.0,0.0
5.0,307.0,317.0,971.708
0.0,0.0,16.0,0.0
10.0,367.0,371.0,163.79699999999997
0.0,0.0,224.0,0.0
8.0,282.0,289.0,481.60249999999996
1.0,175.0,361.0,291.2
0.0,0.0,55.0,0.0
2.0,147.0,185.0,153.595
0.0,0.0,317.0,0.0
3.0,61.0,70.0,83.35000000000001
0.0,0.0,14.0,0.0
0.0,0.0,84.0,0.0
0.0,0.0,298.0,0.0
8.0,369.0,371.0,249.74375
0.0,0.0,85.0,0.0
8.0,359.0,373.0,308.2575
0.0,0.0,23.0,0.0
1.0,97.0,157.0,357.19
0.0,0.0,233.0,0.0
5.0,346.0,366.0,304.02000000000004
3.0,144.0,235.0,357.74666666666667
2.0,63.0,64.0,332.81000000000006
3.0,141.0,186.0,371.78
1.0,212.0,279.0,1581.52
0.0,0.0,237.0,0.0
1.0,66.0,191.0,2017.1799999999998
12.0,219.0,255.0,464.44083333333333
0.0,0.0,240.0,0.0
5.0,368.0,368.0,438.9
15.0,370.0,373.0,373.466
3.0,125.0,196.0,361.6466666666667
0.0,0.0,16.0,0.0
1.0,11.0,14.0,113.48
1.0,105.0,291.0,343.26
1.0,362.0,372.0,229.4
4.0,155.0,284.0,254.835
0.0,0.0,169.0,0.0
1.0,57.0,88.0,533.86
1.0,224.0,270.0,370.95
0.0,0.0,49.0,0.0
1.0,31.0,32.0,263.25
9.0,345.0,373.0,502.0066666666667
0.0,0.0,370.0,0.0
0.0,0.0,16.0,0.0
0.0,0.0,260.0,0.0
3.0,355.0,371.0,830.1966666666667
3.0,209.0,318.0,563.8833333333333
5.0,75.0,85.0,310.962
0.0,0.0,22.0,0.0
2.0,160.0,178.0,506.31
11.0,248.0,265.0,419.44545454545454
6.0,35.0,46.0,200.79333333333332
13.0,372.0,373.0,178.84615384615384
1.0,128.0,164.0,599.17
21.0,360.0,366.0,908.3257142857143
1.0,269.0,312.0,210.18
3.0,36.0,37.0,249.84
3.0,286.0,338.0,252.03333333333333
1.0,336.0,367.0,93.45
13.0,344.0,360.0,986.8292307692308
1.0,149.0,179.0,380.86
0.0,0.0,46.0,0.0
8.0,243.0,335.0,124.8925
0.0,0.0,230.0,0.0
33.0,359.0,366.0,1149.5
5.0,67.0,158.0,311.252
7.0,116.0,120.0,241.34857142857143
2.0,15.0,44.0,132.975
0.0,0.0,195.0,0.0
1.0,196.0,255.0,949.24
1.0,104.0,283.0,300.6
1.0,205.0,263.0,312.91999999999996
3.0,179.0,244.0,242.80000000000004
1.0,74.0,88.0,423.7
3.0,102.0,116.0,186.05000000000004
0.0,0.0,70.0,0.0
2.0,82.0,133.0,562.705
0.0,0.0,197.0,0.0
0.0,0.0,317.0,0.0
2.0,176.0,184.0,308.895
2.0,141.0,151.0,279.125
1.0,18.0,36.0,72.2
0.0,0.0,316.0,0.0
2.0,197.0,245.0,745.115
2.0,199.0,252.0,437.75
2.0,182.0,336.0,576.225
0.0,0.0,41.0,0.0
6.0,202.0,204.0,256.835
2.0,94.0,129.0,98.175
0.0,0.0,66.0,0.0
2.0,157.0,171.0,583.255
0.0,0.0,360.0,0.0
5.0,98.0,98.0,315.11
2.0,113.0,310.0,712.265
0.0,0.0,228.0,0.0
0.0,0.0,52.0,0.0
2.0,128.0,290.0,243.13
1.0,121.0,184.0,1884.93
0.0,0.0,25.0,0.0
1.0,62.0,199.0,267.23
0.0,0.0,260.0,0.0
0.0,0.0,304.0,0.0
1.0,65.0,85.0,78.75
3.0,308.0,309.0,515.8000000000001
0.0,0.0,305.0,0.0
1.0,6.0,23.0,323.7
6.0,308.0,323.0,184.39666666666668
5.0,370.0,372.0,291.81
4.0,300.0,324.0,348.39
1.0,16.0,226.0,712.28
1.0,123.0,144.0,116.78999999999999
0.0,0.0,259.0,0.0
1.0,75.0,214.0,296.66
6.0,227.0,237.0,380.50499999999994
0.0,0.0,91.0,0.0
2.0,229.0,280.0,343.725
7.0,351.0,359.0,326.82571428571424
3.0,229.0,281.0,234.9333333333333
0.0,0.0,97.0,0.0
2.0,127.0,196.0,557.475
14.0,311.0,335.0,325.83
6.0,315.0,368.0,297.72499999999997
3.0,166.0,239.0,484.56
2.0,197.0,266.0,533.115
0.0,0.0,333.0,0.0
0.0,0.0,157.0,0.0
0.0,0.0,63.0,0.0
3.0,177.0,209.0,237.71333333333334
1.0,189.0,226.0,288.69
0.0,0.0,287.0,0.0
5.0,329.0,358.0,222.81000000000003
0.0,0.0,57.0,0.0
1.0,175.0,200.0,454.31
2.0,59.0,60.0,101.31
2.0,314.0,367.0,530.245
13.0,358.0,360.0,277.58384615384614
10.0,358.0,372.0,818.493
0.0,0.0,361.0,0.0
4.0,131.0,146.0,399.08750000000003
2.0,100.0,142.0,474.555
3.0,195.0,252.0,259.8433333333333
3.0,362.0,372.0,1710.97
1.0,83.0,262.0,310.79999999999995
20.0,242.0,253.0,385.04949999999997
2.0,117.0,175.0,310.28999999999996
0.0,0.0,218.0,0.0
0.0,0.0,298.0,0.0
0.0,0.0,315.0,0.0
2.0,212.0,225.0,197.07000000000002
1.0,14.0,371.0,120.15
1.0,70.0,76.0,124.14
0.0,0.0,52.0,0.0
6.0,360.0,364.0,364.25666666666666
7.0,196.0,219.0,307.5142857142858
0.0,0.0,83.0,0.0
3.0,272.0,307.0,449.75666666666666
0.0,0.0,71.0,0.0
0.0,0.0,64.0,0.0
5.0,350.0,357.0,398.87399999999997
5.0,142.0,197.0,382.65600000000006
3.0,158.0,174.0,189.4333333333333
8.0,355.0,372.0,349.505
7.0,212.0,369.0,68.81428571428572
2.0,266.0,371.0,283.52
23.0,301.0,304.0,306.01913043478265
4.0,372.0,372.0,299.25
0.0,0.0,140.0,0.0
1.0,263.0,326.0,195.99
3.0,324.0,373.0,300.11
31.0,367.0,371.0,214.82967741935485
13.0,264.0,294.0,358.77461538461534
2.0,40.0,148.0,366.695
3.0,112.0,238.0,344.4666666666667
2.0,92.0,198.0,254.6
3.0,199.0,255.0,441.4333333333334
5.0,211.0,282.0,314.726
0.0,0.0,36.0,0.0
3.0,56.0,169.0,1326.0566666666666
4.0,202.0,275.0,714.75
2.0,13.0,42.0,142.5
0.0,0.0,199.0,0.0
13.0,358.0,365.0,356.14076923076925
0.0,0.0,43.0,0.0
6.0,331.0,360.0,385.2583333333334
6.0,353.0,363.0,1693.1500000000003
0.0,0.0,370.0,0.0
0.0,0.0,45.0,0.0
0.0,0.0,10.0,0.0
0.0,0.0,358.0,0.0
0.0,0.0,123.0,0.0
8.0,254.0,358.0,237.42624999999998
0.0,0.0,72.0,0.0
6.0,239.0,266.0,146.125
6.0,355.0,372.0,586.5033333333333
0.0,0.0,50.0,0.0
5.0,320.0,372.0,365.954
2.0,132.0,139.0,119.755
1.0,351.0,366.0,325.26
2.0,146.0,177.0,424.56
7.0,297.0,319.0,246.4414285714286
7.0,259.0,288.0,350.3771428571428
3.0,164.0,181.0,375.6333333333334
15.0,369.0,372.0,1117.9279999999999
1.0,17.0,73.0,300.0
1.0,52.0,305.0,342.37
0.0,0.0,70.0,0.0
6.0,188.0,196.0,207.01500000000001
0.0,0.0,135.0,0.0
6.0,119.0,121.0,179.30166666666665
0.0,0.0,356.0,0.0
1.0,21.0,30.0,505.56
0.0,0.0,22.0,0.0
8.0,268.0,305.0,198.68625
1.0,35.0,48.0,88.19999999999999
1.0,41.0,170.0,392.8
1.0,15.0,35.0,437.37
3.0,183.0,199.0,478.9666666666667
3.0,218.0,232.0,262.2233333333333
2.0,130.0,185.0,521.67
6.0,371.0,372.0,189.12166666666667
2.0,85.0,196.0,120.91
3.0,95.0,105.0,170.3133333333333
0.0,0.0,72.0,0.0
0.0,0.0,57.0,0.0
3.0,81.0,98.0,271.8
3.0,41.0,45.0,445.96000000000004
5.0,253.0,269.0,668.742
0.0,0.0,7.0,0.0
1.0,210.0,304.0,660.35
1.0,13.0,21.0,226.14
0.0,0.0,147.0,0.0
0.0,0.0,17.0,0.0
4.0,311.0,366.0,811.79
2.0,254.0,267.0,403.85
7.0,319.0,319.0,284.18
1.0,104.0,232.0,307.1
7.0,252.0,274.0,854.8657142857143
1.0,195.0,240.0,202.12
1.0,56.0,77.0,160.93
0.0,0.0,13.0,0.0
0.0,0.0,58.0,0.0
1.0,8.0,81.0,280.05
2.0,21.0,42.0,650.2850000000001
5.0,250.0,308.0,148.778
0.0,0.0,226.0,0.0
0.0,0.0,72.0,0.0
4.0,185.0,277.0,338.685
1.0,8.0,291.0,76.5
0.0,0.0,8.0,0.0
1.0,167.0,276.0,895.4
1.0,128.0,242.0,761.4300000000001
0.0,0.0,368.0,0.0
1.0,19.0,134.0,291.15999999999997
5.0,211.0,231.0,742.1360000000001
0.0,0.0,360.0,0.0
1.0,259.0,317.0,580.44
1.0,231.0,353.0,869.28
2.0,231.0,284.0,979.945
0.0,0.0,28.0,0.0
0.0,0.0,281.0,0.0
1.0,146.0,258.0,56.0
3.0,313.0,324.0,212.62000000000003
0.0,0.0,105.0,0.0
0.0,0.0,97.0,0.0
3.0,101.0,200.0,370.6233333333334
0.0,0.0,317.0,0.0
3.0,224.0,239.0,213.08333333333334
4.0,361.0,363.0,520.83
0.0,0.0,111.0,0.0
3.0,95.0,356.0,312.5566666666667
3.0,45.0,77.0,101.3
0.0,0.0,112.0,0.0
2.0,245.0,310.0,486.08500000000004
0.0,0.0,371.0,0.0
3.0,239.0,266.0,649.7600000000001
0.0,0.0,329.0,0.0
1.0,67.0,69.0,68.1
2.0,148.0,212.0,379.53499999999997
2.0,318.0,359.0,800.0
1.0,228.0,277.0,269.7
0.0,0.0,67.0,0.0
2.0,83.0,107.0,545.1
0.0,0.0,171.0,0.0
4.0,113.0,128.0,453.0625
1.0,34.0,219.0,476.36
3.0,228.0,316.0,1255.7933333333333
1.0,112.0,373.0,34.8
0.0,0.0,212.0,0.0
8.0,311.0,370.0,354.90375
9.0,297.0,315.0,159.66222222222223
10.0,356.0,360.0,618.851
0.0,0.0,198.0,0.0
3.0,311.0,373.0,473.53666666666663
2.0,238.0,297.0,165.495
3.0,210.0,277.0,520.1999999999999
3.0,158.0,224.0,103.15333333333335
0.0,0.0,127.0,0.0
6.0,184.0,370.0,413.92
2.0,211.0,266.0,864.895
1.0,112.0,186.0,603.46
2.0,172.0,244.0,558.32
0.0,0.0,42.0,0.0
2.0,159.0,303.0,266.11
0.0,0.0,118.0,0.0
0.0,0.0,20.0,0.0
7.0,249.0,272.0,342.86
0.0,0.0,65.0,0.0
3.0,54.0,63.0,275.14000000000004
11.0,324.0,370.0,269.04818181818183
12.0,363.0,367.0,234.1541666666667
2.0,212.0,226.0,261.44
0.0,0.0,10.0,0.0
1.0,175.0,186.0,105.80000000000001
0.0,0.0,16.0,0.0
0.0,0.0,29.0,0.0
6.0,285.0,296.0,128.06666666666666
0.0,0.0,72.0,0.0
6.0,361.0,363.0,261.335
2.0,141.0,358.0,488.59000000000003
0.0,0.0,18.0,0.0
0.0,0.0,70.0,0.0
3.0,175.0,246.0,296.3
0.0,0.0,83.0,0.0
2.0,198.0,242.0,423.615
1.0,29.0,46.0,114.75
2.0,186.0,223.0,409.315
0.0,0.0,105.0,0.0
0.0,0.0,252.0,0.0
1.0,23.0,53.0,43.5
1.0,142.0,185.0,157.33
4.0,277.0,308.0,461.5225
1.0,161.0,225.0,454.7
2.0,265.0,266.0,182.23000000000002
0.0,0.0,22.0,0.0
3.0,243.0,273.0,228.0
0.0,0.0,288.0,0.0
2.0,143.0,314.0,136.85000000000002
3.0,161.0,196.0,312.71
1.0,148.0,196.0,349.57
10.0,369.0,373.0,214.804
6.0,340.0,368.0,301.33166666666665
0.0,0.0,111.0,0.0
0.0,0.0,263.0,0.0
0.0,0.0,24.0,0.0
7.0,336.0,366.0,327.30428571428575
8.0,176.0,190.0,332.34125
0.0,0.0,4.0,0.0
1.0,203.0,288.0,176.76
2.0,43.0,67.0,198.175
0.0,0.0,226.0,0.0
6.0,346.0,361.0,525.6166666666667
0.0,0.0,369.0,0.0
2.0,59.0,63.0,175.45999999999998
3.0,280.0,308.0,133.61666666666667
0.0,0.0,10.0,0.0
2.0,263.0,329.0,152.185
1.0,93.0,311.0,320.44
4.0,264.0,289.0,321.01
0.0,0.0,127.0,0.0
1.0,14.0,57.0,322.12
1.0,91.0,303.0,290.81
0.0,0.0,31.0,0.0
2.0,93.0,104.0,107.83500000000001
44.0,327.0,331.0,648.2038636363636
0.0,0.0,17.0,0.0
1.0,84.0,132.0,238.97
5.0,300.0,316.0,142.428
0.0,0.0,43.0,0.0
4.0,245.0,326.0,182.7025
1.0,2.0,149.0,599.4
2.0,65.0,368.0,81.195
1.0,48.0,64.0,183.89999999999998
0.0,0.0,357.0,0.0
0.0,0.0,128.0,0.0
2.0,210.0,262.0,213.74499999999998
1.0,122.0,361.0,127.62
0.0,0.0,155.0,0.0
11.0,235.0,260.0,240.6472727272727
1.0,25.0,46.0,204.15
1.0,70.0,295.0,309.3
0.0,0.0,106.0,0.0
1.0,72.0,291.0,785.52
1.0,174.0,370.0,438.53
1.0,63.0,328.0,138.49
1.0,18.0,183.0,102.25
1.0,5.0,246.0,22.5
4.0,248.0,254.0,409.50750000000005
7.0,247.0,255.0,565.0371428571428
11.0,187.0,197.0,192.4181818181818
0.0,0.0,364.0,0.0
1.0,56.0,281.0,687.15
1.0,24.0,79.0,289.6
7.0,259.0,277.0,250.74571428571429
6.0,229.0,372.0,456.34
1.0,11.0,116.0,611.02
0.0,0.0,149.0,0.0
5.0,332.0,363.0,299.306
2.0,259.0,287.0,321.32500000000005
1.0,163.0,232.0,232.56
0.0,0.0,9.0,0.0
0.0,0.0,66.0,0.0
4.0,113.0,119.0,327.6325
0.0,0.0,317.0,0.0
3.0,301.0,368.0,437.2633333333333
0.0,0.0,172.0,0.0
1.0,82.0,294.0,107.2
1.0,56.0,71.0,193.04999999999998
0.0,0.0,71.0,0.0
0.0,0.0,48.0,0.0
0.0,0.0,175.0,0.0
2.0,179.0,258.0,157.475
1.0,78.0,144.0,278.25
11.0,323.0,371.0,312.2490909090909
5.0,172.0,181.0,397.796
2.0,169.0,178.0,147.75
0.0,0.0,18.0,0.0
0.0,0.0,255.0,0.0
5.0,141.0,171.0,381.946
0.0,0.0,207.0,0.0
0.0,0.0,265.0,0.0
5.0,319.0,326.0,233.2
2.0,251.0,283.0,284.305
4.0,161.0,175.0,221.14499999999998
1.0,135.0,191.0,320.05
2.0,283.0,283.0,81.775
3.0,282.0,282.0,384.73
1.0,233.0,283.0,1052.89
1.0,15.0,85.0,304.56
5.0,269.0,319.0,417.58599999999996
1.0,245.0,326.0,206.84
22.0,371.0,372.0,503.76000000000005
0.0,0.0,219.0,0.0
0.0,0.0,59.0,0.0
2.0,53.0,165.0,581.125
0.0,0.0,303.0,0.0
3.0,60.0,76.0,221.31000000000003
1.0,189.0,255.0,1146.24
0.0,0.0,277.0,0.0
1.0,295.0,315.0,387.84
0.0,0.0,276.0,0.0
1.0,54.0,230.0,169.51
6.0,159.0,167.0,360.26666666666665
0.0,0.0,49.0,0.0
0.0,0.0,370.0,0.0
0.0,0.0,36.0,0.0
0.0,0.0,226.0,0.0
1.0,143.0,297.0,110.3
0.0,0.0,10.0,0.0
2.0,70.0,77.0,1237.3100000000002
0.0,0.0,181.0,0.0
0.0,0.0,234.0,0.0
22.0,224.0,256.0,401.8781818181818
13.0,369.0,372.0,507.4915384615385
3.0,303.0,361.0,340.67333333333335
0.0,0.0,8.0,0.0
9.0,270.0,301.0,1150.038888888889
4.0,338.0,359.0,397.2825
0.0,0.0,140.0,0.0
9.0,357.0,367.0,501.28888888888895
16.0,370.0,371.0,327.373125
0.0,0.0,32.0,0.0
5.0,334.0,366.0,343.976
0.0,0.0,111.0,0.0
4.0,338.0,373.0,701.64
0.0,0.0,204.0,0.0
2.0,149.0,190.0,142.175
1.0,214.0,276.0,543.6
3.0,92.0,358.0,302.96
7.0,240.0,254.0,437.9371428571429
6.0,236.0,266.0,403.19
1.0,235.0,293.0,259.43
1.0,101.0,156.0,313.47
0.0,0.0,301.0,0.0
0.0,0.0,261.0,0.0
0.0,0.0,60.0,0.0
1.0,300.0,308.0,233.45
2.0,229.0,296.0,647.935
1.0,102.0,330.0,252.27
1.0,191.0,270.0,670.78
3.0,188.0,209.0,381.49333333333334
0.0,0.0,85.0,0.0
1.0,14.0,49.0,289.15
8.0,346.0,356.0,422.70375
4.0,344.0,369.0,165.3775
3.0,315.0,326.0,310.28
2.0,363.0,364.0,116.965
0.0,0.0,20.0,0.0
6.0,347.0,356.0,171.64666666666668
1.0,233.0,258.0,372.2
0.0,0.0,23.0,0.0
1.0,6.0,203.0,125.75
0.0,0.0,359.0,0.0
1.0,30.0,69.0,119.7
9.0,190.0,224.0,230.20666666666668
1.0,210.0,298.0,601.32
4.0,236.0,274.0,342.15000000000003
4.0,357.0,371.0,386.725
1.0,176.0,213.0,380.45
0.0,0.0,261.0,0.0
2.0,272.0,290.0,358.455
3.0,349.0,373.0,252.53333333333333
0.0,0.0,178.0,0.0
2.0,191.0,227.0,328.77
3.0,121.0,178.0,350.31666666666666
1.0,234.0,276.0,52.05
0.0,0.0,42.0,0.0
5.0,170.0,286.0,305.438
1.0,96.0,216.0,202.0
4.0,315.0,322.0,323.22749999999996
0.0,0.0,41.0,0.0
3.0,208.0,281.0,830.1966666666667
4.0,110.0,113.0,155.59
0.0,0.0,44.0,0.0
0.0,0.0,32.0,0.0
0.0,0.0,336.0,0.0
0.0,0.0,50.0,0.0
0.0,0.0,57.0,0.0
0.0,0.0,370.0,0.0
0.0,0.0,84.0,0.0
1.0,102.0,179.0,183.70999999999998
1.0,135.0,225.0,129.3
0.0,0.0,155.0,0.0
4.0,99.0,154.0,190.07250000000002
0.0,0.0,221.0,0.0
6.0,228.0,267.0,1554.63
4.0,244.0,247.0,210.125
6.0,266.0,312.0,406.4766666666667
12.0,315.0,370.0,652.8025
4.0,251.0,254.0,139.57750000000001
2.0,272.0,329.0,235.15000000000003
3.0,182.0,357.0,234.77666666666667
0.0,0.0,29.0,0.0
0.0,0.0,364.0,0.0
0.0,0.0,204.0,0.0
0.0,0.0,256.0,0.0
5.0,244.0,266.0,83.432
7.0,336.0,364.0,464.3342857142857
0.0,0.0,314.0,0.0
1.0,37.0,113.0,301.79999999999995
1.0,16.0,53.0,352.4
1.0,241.0,287.0,617.39
2.0,181.0,182.0,238.08
1.0,6.0,169.0,97.5
0.0,0.0,276.0,0.0
0.0,0.0,168.0,0.0
18.0,353.0,367.0,4407.7827777777775
6.0,344.0,368.0,306.825
0.0,0.0,25.0,0.0
1.0,58.0,86.0,81.65
1.0,143.0,196.0,142.95
1.0,33.0,76.0,67.5
2.0,245.0,291.0,248.44500000000002
0.0,0.0,358.0,0.0
0.0,0.0,196.0,0.0
6.0,355.0,370.0,142.86666666666667
9.0,371.0,372.0,408.05111111111114
12.0,315.0,373.0,345.02583333333337
3.0,317.0,367.0,296.43666666666667
1.0,54.0,307.0,121.85
13.0,330.0,365.0,2017.7493076923079
3.0,240.0,275.0,121.70666666666666
7.0,351.0,365.0,683.4414285714286
12.0,367.0,370.0,290.59083333333336
3.0,358.0,372.0,292.4166666666667
0.0,0.0,36.0,0.0
16.0,358.0,359.0,442.04
0.0,0.0,305.0,0.0
0.0,0.0,197.0,0.0
0.0,0.0,265.0,0.0
6.0,366.0,367.0,456.91
4.0,364.0,368.0,593.99
7.0,358.0,361.0,262.6042857142857
1.0,346.0,357.0,467.02
10.0,370.0,371.0,391.849
1.0,292.0,370.0,251.93
0.0,0.0,39.0,0.0
6.0,355.0,361.0,147.86833333333334
1.0,28.0,46.0,384.15999999999997
2.0,296.0,323.0,304.83000000000004
0.0,0.0,283.0,0.0
2.0,328.0,366.0,1495.525
0.0,0.0,164.0,0.0
7.0,338.0,366.0,518.8085714285714
4.0,231.0,371.0,432.645
0.0,0.0,212.0,0.0
0.0,0.0,171.0,0.0
0.0,0.0,30.0,0.0
0.0,0.0,260.0,0.0
12.0,231.0,358.0,180.63666666666666
6.0,140.0,231.0,284.45166666666665
23.0,352.0,370.0,478.33217391304345
8.0,341.0,364.0,252.99125
1.0,133.0,359.0,2043.3600000000001
0.0,0.0,7.0,0.0
18.0,269.0,276.0,3505.8927777777776
3.0,263.0,365.0,397.0566666666667
5.0,236.0,275.0,159.88600000000002
0.0,0.0,44.0,0.0
0.0,0.0,65.0,0.0
0.0,0.0,373.0,0.0
0.0,0.0,17.0,0.0
3.0,172.0,225.0,565.3466666666667
5.0,349.0,367.0,201.01
1.0,247.0,360.0,366.9
4.0,102.0,109.0,246.89249999999998
4.0,273.0,365.0,379.3725
2.0,298.0,356.0,1413.35
1.0,297.0,368.0,111.9
3.0,238.0,296.0,192.74333333333334
5.0,75.0,77.0,250.61599999999999
0.0,0.0,50.0,0.0
2.0,219.0,267.0,435.76500000000004
30.0,370.0,371.0,716.3936666666667
0.0,0.0,42.0,0.0
1.0,297.0,304.0,311.25
23.0,365.0,365.0,346.6352173913043
0.0,0.0,71.0,0.0
3.0,245.0,256.0,192.82000000000002
0.0,0.0,44.0,0.0
0.0,0.0,28.0,0.0
3.0,301.0,333.0,264.63
2.0,266.0,305.0,467.085
6.0,353.0,371.0,332.84
2.0,321.0,339.0,150.895
4.0,244.0,259.0,156.2925
2.0,318.0,318.0,729.77
4.0,344.0,372.0,412.72249999999997
2.0,175.0,364.0,319.905
1.0,21.0,88.0,247.19
1.0,51.0,365.0,323.5
2.0,154.0,366.0,310.825
2.0,153.0,258.0,364.12
3.0,173.0,240.0,183.77666666666664
0.0,0.0,55.0,0.0
2.0,4.0,17.0,401.45
15.0,238.0,242.0,342.29200000000003
1.0,83.0,171.0,177.85
4.0,63.0,66.0,233.705
0.0,0.0,100.0,0.0
0.0,0.0,16.0,0.0
0.0,0.0,321.0,0.0
5.0,350.0,372.0,342.48199999999997
0.0,0.0,28.0,0.0
2.0,156.0,169.0,344.205
4.0,196.0,224.0,85.92
0.0,0.0,23.0,0.0
2.0,284.0,361.0,290.585
0.0,0.0,199.0,0.0
1.0,30.0,93.0,107.46000000000001
1.0,184.0,258.0,989.63
0.0,0.0,309.0,0.0
4.0,196.0,204.0,263.9825
1.0,168.0,209.0,309.75
1.0,133.0,298.0,229.53
10.0,297.0,301.0,539.132
1.0,71.0,309.0,32.1
5.0,268.0,331.0,368.57800000000003
14.0,307.0,364.0,617.4478571428572
1.0,20.0,217.0,311.99
0.0,0.0,253.0,0.0
1.0,62.0,274.0,272.23
0.0,0.0,253.0,0.0
1.0,56.0,67.0,378.25
1.0,223.0,275.0,118.15
1.0,25.0,77.0,139.31
0.0,0.0,77.0,0.0
9.0,356.0,359.0,443.8588888888889
3.0,229.0,280.0,308.9433333333333
2.0,210.0,297.0,546.75
2.0,118.0,143.0,317.71500000000003
3.0,154.0,336.0,165.57666666666668
1.0,43.0,44.0,164.25
1.0,164.0,233.0,297.53
0.0,0.0,36.0,0.0
0.0,0.0,324.0,0.0
2.0,199.0,228.0,104.745
0.0,0.0,104.0,0.0
2.0,36.0,98.0,208.82999999999998
5.0,239.0,303.0,1206.614
0.0,0.0,14.0,0.0
4.0,266.0,338.0,373.605
0.0,0.0,38.0,0.0
0.0,0.0,128.0,0.0
16.0,364.0,370.0,125.68187499999999
1.0,14.0,205.0,223.23
0.0,0.0,20.0,0.0
0.0,0.0,91.0,0.0
1.0,338.0,373.0,246.01999999999998
2.0,301.0,336.0,118.53
2.0,168.0,200.0,297.615
2.0,106.0,217.0,58.56
6.0,364.0,370.0,154.88166666666666
