frequency,recency,T,monetary_value,exp_purchases_h365,exp_aov,exp_clv_h365,exp_clv_disc
0.0,0.0,272.0,0.0,0.9281657541067616,422.3124833438367,391.97598457153134,388.09503422923893
0.0,0.0,361.0,0.0,0.7373285297414396,422.3124833438367,311.3830424353673,308.3000420152152
1.0,7.0,366.0,227.72,inf,333.4024558705923,inf,inf
26.0,253.0,256.0,167.51884615384614,29.9183022713422,178.6580247573086,5345.144787890096,5292.222562267422
4.0,363.0,371.0,646.0075,4.01739529145749,594.7621448392201,2389.3946402142406,2365.737267538852
0.0,0.0,45.0,0.0,,422.3124833438367,,
3.0,303.0,319.0,354.71999999999997,3.618036302696993,373.901254398583,1352.7883120380168,1339.3943683544721
0.0,0.0,260.0,0.0,0.9617275626088074,422.3124833438367,406.14955526554064,402.1282725401392
0.0,0.0,197.0,0.0,,422.3124833438367,,
5.0,296.0,360.0,243.98199999999997,4.9648936141915225,278.2337031306706,1381.4007359263264,1367.723500917155
2.0,343.0,370.0,166.995,2.374398831865414,262.17080140193247,622.4980445979679,616.3346976217504
0.0,0.0,213.0,0.0,,422.3124833438367,,
4.0,147.0,161.0,96.715,7.640323032155146,171.3047647736057,1308.823739817699,1295.865088928415
3.0,260.0,290.0,187.11666666666667,3.9079871333950935,253.8600465513569,992.0817956057823,982.2592035700815
2.0,330.0,359.0,909.99,2.435017327464822,728.1963450353408,1773.170717957607,1755.6145722352544
5.0,259.0,303.0,419.02199999999993,5.719829252124699,419.65399884022185,2400.349218337405,2376.5833844924805
0.0,0.0,31.0,0.0,,422.3124833438367,,
19.0,357.0,368.0,323.218947368421,16.49179626127429,329.053268203298,5426.679458315235,5372.949958727955
0.0,0.0,372.0,0.0,0.7190558249431204,422.3124833438367,303.6662510945803,300.6596545490894
0.0,0.0,21.0,0.0,,422.3124833438367,,
4.0,134.0,143.0,136.1925,8.280379926819803,201.7385295192381,1670.4716702972435,1653.932346828954
10.0,356.0,358.0,370.684,9.233512493472322,376.16884080472835,3473.35969122546,3438.969991312337
5.0,238.0,310.0,705.984,5.614978568196318,651.4995821206392,3658.156190796246,3621.9368225705407
0.0,0.0,227.0,0.0,,422.3124833438367,,
0.0,0.0,58.0,0.0,,422.3124833438367,,
3.0,294.0,359.0,315.3966666666667,3.2821504512014945,345.7370148453974,1134.760899271879,1123.5256428434445
6.0,172.0,190.0,350.19166666666666,9.581898510684239,362.1168689280469,3469.7670870752927,3435.41295750029
1.0,65.0,65.0,174.72,inf,309.18655926910003,inf,inf
2.0,159.0,175.0,145.8,4.249949443698238,248.87675312797356,1057.713618505655,1047.2412064412424
0.0,0.0,168.0,0.0,,422.3124833438367,,
2.0,156.0,185.0,358.46,4.084494838959923,382.2625660999055,1561.3494783626404,1545.8905726362775
0.0,0.0,357.0,0.0,0.7442055521783658,422.3124833438367,314.2872948587169,311.17553946407617
0.0,0.0,58.0,0.0,,422.3124833438367,,
0.0,0.0,24.0,0.0,,422.3124833438367,,
3.0,280.0,312.0,1215.2,3.6840132872079416,990.1960289359696,3647.8953275406516,3611.7775520204473
0.0,0.0,298.0,0.0,0.8629194868587874,422.3124833438367,364.42167142112373,360.8135360605186
1.0,91.0,132.0,225.73000000000002,inf,332.49321748876264,inf,inf
1.0,90.0,245.0,150.3,inf,298.02897068403513,inf,inf
0.0,0.0,60.0,0.0,,422.3124833438367,,
0.0,0.0,137.0,0.0,,422.3124833438367,,
4.0,123.0,332.0,451.7425,4.4053428048209895,445.0005006542975,1960.3797536991476,1940.9700531674728
3.0,186.0,369.0,496.6133333333334,3.2077024780441357,475.52839259473507,1525.3536033064763,1510.2510923826499
0.0,0.0,283.0,0.0,0.8993947461209737,422.3124833438367,379.8256287407479,376.06497895123556
0.0,0.0,37.0,0.0,,422.3124833438367,,
2.0,111.0,134.0,165.08,5.096367924446107,260.96966422596495,1329.9974260146785,1316.8291346679985
1.0,133.0,207.0,414.51,inf,418.7474997610213,inf,inf
3.0,84.0,100.0,261.2133333333333,8.228341036019627,306.929715198281,2525.5223707398322,2500.517198752309
4.0,307.0,370.0,254.27000000000004,4.026487198340436,292.7661492203948,1178.8191519433456,1167.1476751914313
0.0,0.0,155.0,0.0,,422.3124833438367,,
1.0,36.0,123.0,596.63,inf,501.9588033282622,inf,inf
4.0,154.0,263.0,1779.1175,5.313077766214703,1468.2927172139537,7801.153390124429,7723.91424764795
0.0,0.0,77.0,0.0,,422.3124833438367,,
3.0,208.0,214.0,213.57666666666668,4.946963708079269,272.8112827616805,1349.587514976585,1336.2252623530544
0.0,0.0,297.0,0.0,0.8652588780283199,422.3124833438367,365.4096255154417,361.79170843113036
4.0,261.0,312.0,183.3275,4.634868444605563,238.07556963792302,1103.4489451463037,1092.5237080656473
5.0,284.0,308.0,461.63800000000003,5.6445415908559164,454.0847993541515,2563.1005357299723,2537.723302702943
8.0,308.0,332.0,1040.12375,8.020412337975802,960.2035604120566,7701.228482897152,7624.978695937774
1.0,266.0,319.0,347.89,inf,388.30857463665495,inf,inf
2.0,280.0,319.0,239.625,2.6842100078742166,307.7262024935877,826.0017524184159,817.8235172459563
1.0,98.0,150.0,262.6,inf,349.33925725663096,inf,inf
2.0,146.0,293.0,1111.94,2.875484762155995,854.8645709813657,2458.1500475639386,2433.811928281127
9.0,240.0,310.0,454.09555555555556,9.438319435497258,450.3876249436255,4250.90227401287,4208.81413268601
4.0,245.0,332.0,308.94,4.4053428048209895,334.91202772444706,1475.4022915839007,1460.794348102872
0.0,0.0,86.0,0.0,,422.3124833438367,,
5.0,357.0,368.0,247.28000000000003,4.8745951127479215,280.89826057611225,1369.265288183709,1355.708206122484
0.0,0.0,370.0,0.0,0.7223104653903386,422.3124833438367,305.0407263842363,302.02052117251117
0.0,0.0,60.0,0.0,,422.3124833438367,,
4.0,209.0,371.0,124.42500000000001,4.01739529145749,192.66679684507614,774.0186824656056,766.3551311540649
0.0,0.0,126.0,0.0,,422.3124833438367,,
15.0,255.0,370.0,300.0493333333333,13.112973213952985,309.02645755742947,4052.2556603533517,4012.134317181536
1.0,95.0,277.0,414.53,inf,418.75663783521054,inf,inf
1.0,168.0,280.0,299.41,inf,366.1578828019315,inf,inf
10.0,361.0,370.0,586.519,8.982752297765476,569.0742380270426,5111.852919236554,5061.240514095598
0.0,0.0,79.0,0.0,,422.3124833438367,,
1.0,230.0,310.0,265.44,inf,350.63686379150334,inf,inf
4.0,347.0,363.0,314.995,4.091301362300422,339.57991311574096,1389.3237611402901,1375.568080336921
2.0,66.0,80.0,304.71000000000004,6.9085293605692035,348.54918583449904,2407.962283940128,2384.1210732080476
0.0,0.0,133.0,0.0,,422.3124833438367,,
0.0,0.0,213.0,0.0,,422.3124833438367,,
1.0,15.0,24.0,106.2,inf,277.8795170967557,inf,inf
0.0,0.0,296.0,0.0,0.8676109879466859,422.3124833438367,366.4029508961645,362.77519890709357
1.0,296.0,361.0,301.99,inf,367.3366943723438,inf,inf
1.0,151.0,312.0,309.85,inf,370.92795752871604,inf,inf
0.0,0.0,140.0,0.0,,422.3124833438367,,
0.0,0.0,366.0,0.0,0.7289089420112503,422.3124833438367,307.82734543229975,304.77954993297004
2.0,180.0,197.0,301.15,3.9021953914964147,346.3162624159902,1351.39372319994,1338.0135873266734
6.0,265.0,322.0,214.54833333333332,6.370618874132753,248.90220820179832,1585.6611053836966,1569.9614904789075
1.0,222.0,230.0,155.52,inf,300.4140080474274,inf,inf
1.0,296.0,353.0,142.8,inf,294.6021928630692,inf,inf
1.0,161.0,365.0,147.86,inf,296.91412563294756,inf,inf
1.0,7.0,233.0,105.71000000000001,inf,277.6556342791193,inf,inf
0.0,0.0,161.0,0.0,,422.3124833438367,,
5.0,285.0,366.0,358.136,4.896860401310858,370.4622933753468,1814.1021346085415,1796.1407273351897
2.0,176.0,372.0,171.385,2.3637000882554315,264.92432213430703,626.2016436098719,620.0016273365068
2.0,241.0,279.0,446.44,2.990220596392817,437.44588136968156,1308.0596842788307,1295.1085982958718
7.0,370.0,373.0,354.16857142857145,6.4607550701486725,364.0601856982326,2352.1036905891233,2328.8155352367557
0.0,0.0,171.0,0.0,,422.3124833438367,,
1.0,351.0,372.0,565.74,inf,487.8450477429774,inf,inf
0.0,0.0,165.0,0.0,,422.3124833438367,,
0.0,0.0,290.0,0.0,0.8819966460084874,422.3124833438367,372.47819387677913,368.79029096710804
0.0,0.0,62.0,0.0,,422.3124833438367,,
1.0,6.0,6.0,249.65,inf,343.4223542190965,inf,inf
0.0,0.0,217.0,0.0,,422.3124833438367,,
1.0,265.0,287.0,191.65,inf,316.92193907029366,inf,inf
2.0,144.0,302.0,209.29500000000002,2.8062636156165177,288.7024476387081,810.1751745479395,802.1536381662767
0.0,0.0,55.0,0.0,,422.3124833438367,,
0.0,0.0,23.0,0.0,,422.3124833438367,,
3.0,173.0,182.0,1213.6000000000001,5.570534694595285,989.0500736095706,5509.537749734133,5454.9878710238945
1.0,148.0,199.0,340.32,inf,384.8498135560268,inf,inf
0.0,0.0,287.0,0.0,0.8893698645009479,422.3124833438367,375.5919960885668,371.8732634540265
0.0,0.0,30.0,0.0,,422.3124833438367,,
2.0,87.0,371.0,145.6,2.369037381047642,248.75130799210228,589.3011472177853,583.4664823938468
0.0,0.0,27.0,0.0,,422.3124833438367,,
5.0,357.0,361.0,268.54,4.953423770718237,298.0748801304145,1476.4911966919842,1461.8724719722616
1.0,28.0,121.0,119.04,inf,283.7461607262493,inf,inf
6.0,358.0,359.0,349.395,5.823549822411515,361.4519313733428,2104.9333307595293,2084.092406692603
0.0,0.0,99.0,0.0,,422.3124833438367,,
0.0,0.0,189.0,0.0,,422.3124833438367,,
0.0,0.0,254.0,0.0,0.9794354037543599,422.3124833438367,413.62779763437703,409.5324729053238
8.0,315.0,318.0,230.5275,8.30842428383767,255.336843979624,2121.4468350787783,2100.4424109690876
0.0,0.0,51.0,0.0,,422.3124833438367,,
3.0,271.0,323.0,312.8,3.5813854326812793,343.877224846929,1231.5568836976563,1219.3632511857984
1.0,16.0,242.0,241.3,inf,339.60720824508786,inf,inf
4.0,221.0,333.0,264.15250000000003,4.394461787750092,300.38470865548345,1320.0291238109664,1306.9595285257094
1.0,7.0,10.0,292.84000000000003,inf,363.1560254307654,inf,inf
0.0,0.0,136.0,0.0,,422.3124833438367,,
0.0,0.0,216.0,0.0,,422.3124833438367,,
1.0,221.0,300.0,81.0,inf,266.3655436183103,inf,inf
6.0,325.0,328.0,145.76833333333335,6.275027325104408,191.49500525717855,1201.6363906098077,1189.73900060377
6.0,270.0,272.0,190.515,7.296944491204186,228.84279494064157,1669.8531718938837,1653.3199721721621
9.0,168.0,366.0,664.7044444444444,8.23122156875051,636.4261028585947,5238.564264765495,5186.697291847025
11.0,343.0,367.0,339.7609090909091,9.875847602647173,347.81139483792083,3434.9323298834497,3400.9230988945046
1.0,276.0,359.0,190.62,inf,316.4513282495477,inf,inf
6.0,181.0,188.0,206.24833333333333,9.655643717558165,241.97461610467207,2336.4206817996255,2313.2878037620053
5.0,232.0,277.0,156.26799999999997,6.146113251028262,207.36681660263372,1274.4999393449946,1261.881128064351
1.0,6.0,16.0,105.29,inf,277.46373472114516,inf,inf
14.0,367.0,373.0,270.525,12.204070661550041,282.4037046021091,3446.4747660476437,3412.3512535125183
2.0,139.0,161.0,249.25,4.505459272315759,313.7632496573931,1413.6475424808261,1399.6510321592339
0.0,0.0,231.0,0.0,,422.3124833438367,,
10.0,277.0,297.0,220.234,10.760478419166542,241.70215554933804,2600.8308286546867,2575.080028370977
2.0,228.0,319.0,656.49,2.6842100078742166,569.1946353184933,1527.8379365502146,1512.7108282675392
40.0,369.0,373.0,291.92775,33.53638571532597,295.69046557478435,9916.389505860283,9818.207431544835
1.0,350.0,368.0,610.49,inf,508.2914887414072,inf,inf
0.0,0.0,324.0,0.0,0.8062438334110945,422.3124833438367,340.4868354684939,337.11567868167714
1.0,192.0,373.0,15.44,inf,236.4109364259739,inf,inf
0.0,0.0,116.0,0.0,,422.3124833438367,,
0.0,0.0,63.0,0.0,,422.3124833438367,,
1.0,342.0,359.0,222.75,inf,331.13164443456554,inf,inf
0.0,0.0,36.0,0.0,,422.3124833438367,,
1.0,56.0,81.0,119.57000000000001,inf,283.9883196922642,inf,inf
1.0,119.0,235.0,105.3,inf,277.4683037582398,inf,inf
0.0,0.0,71.0,0.0,,422.3124833438367,,
1.0,269.0,300.0,133.45000000000002,inf,290.3301431795984,inf,inf
3.0,287.0,290.0,325.3666666666666,3.9079871333950935,352.87774897302114,1379.0417026479904,1365.3878244039508
0.0,0.0,46.0,0.0,,422.3124833438367,,
0.0,0.0,144.0,0.0,,422.3124833438367,,
5.0,358.0,359.0,266.95200000000006,4.976416698674846,296.7918852173274,1476.9600936266963,1462.3367263630657
0.0,0.0,59.0,0.0,,422.3124833438367,,
1.0,141.0,275.0,90.41,inf,270.6650075243489,inf,inf
6.0,286.0,366.0,135.75833333333333,5.730450693170775,183.1401622581142,1049.4756697594187,1039.084821543979
0.0,0.0,20.0,0.0,,422.3124833438367,,
1.0,263.0,367.0,214.78,inf,327.49012187015245,inf,inf
0.0,0.0,371.0,0.0,0.7206794706377387,422.3124833438367,304.35193693994506,301.3385514256882
0.0,0.0,59.0,0.0,,422.3124833438367,,
0.0,0.0,30.0,0.0,,422.3124833438367,,
0.0,0.0,18.0,0.0,,422.3124833438367,,
0.0,0.0,37.0,0.0,,422.3124833438367,,
0.0,0.0,200.0,0.0,,422.3124833438367,,
0.0,0.0,73.0,0.0,,422.3124833438367,,
5.0,299.0,308.0,137.07,5.6445415908559164,191.85615140021162,1082.9400260400441,1072.2178475644
1.0,92.0,183.0,279.85,inf,357.2208462448525,inf,inf
0.0,0.0,13.0,0.0,,422.3124833438367,,
1.0,56.0,80.0,911.12,inf,645.6504509170037,inf,inf
1.0,35.0,298.0,215.44,inf,327.79167831839743,inf,inf
0.0,0.0,35.0,0.0,,422.3124833438367,,
12.0,369.0,371.0,233.13666666666666,10.610826933096892,250.18640008376667,2654.6845923033857,2628.4005864389956
1.0,4.0,29.0,839.65,inf,612.9955428017461,inf,inf
5.0,265.0,276.0,217.43800000000002,6.16378135080734,256.7879745582625,1582.7849286938078,1567.1137907859484
4.0,345.0,361.0,229.9375,4.11020472252289,274.00787980938594,1126.2284816010226,1115.077704555468
1.0,107.0,214.0,130.39999999999998,inf,288.93658686573895,inf,inf
7.0,342.0,371.0,254.8014285714286,6.48993215707226,279.1169498431324,1811.4500683708698,1793.514919179079
0.0,0.0,304.0,0.0,0.8491445486805169,422.3124833438367,358.60434307115054,355.0538050209411
0.0,0.0,365.0,0.0,0.7305774413607576,422.3124833438367,308.53197353604776,305.47720152083934
2.0,267.0,276.0,168.56,3.0160083651992156,263.1524095901252,793.669868646148,785.8117511347999
1.0,42.0,116.0,119.25,inf,283.84211050523635,inf,inf
1.0,91.0,116.0,237.84,inf,338.02632141034894,inf,inf
0.0,0.0,259.0,0.0,0.964634269599411,422.3124833438367,407.37709391309534,403.3436573396983
0.0,0.0,169.0,0.0,,422.3124833438367,,
0.0,0.0,283.0,0.0,0.8993947461209737,422.3124833438367,379.8256287407479,376.06497895123556
1.0,10.0,38.0,360.0,inf,393.84167855824126,inf,inf
10.0,294.0,324.0,384.725,10.026559207084135,388.7181709986196,3897.5057563871146,3858.9165904822917
1.0,59.0,87.0,666.72,inf,533.9831843244621,inf,inf
1.0,292.0,308.0,27.75,inf,242.03542108945254,inf,inf
1.0,147.0,169.0,260.09999999999997,inf,348.19699798297563,inf,inf
3.0,282.0,309.0,557.4166666666666,3.71303154910973,519.0770824048274,1927.3495833889551,1908.2669142464902
8.0,343.0,371.0,277.78875,7.314111112277172,296.48436918369,2168.5196192629146,2147.049127983084
4.0,63.0,73.0,648.19,12.28153036324845,596.444665048386,7325.253263789305,7252.726003751786
0.0,0.0,55.0,0.0,,422.3124833438367,,
0.0,0.0,360.0,0.0,0.7390358423429809,422.3124833438367,312.10406185996845,309.01392263363215
0.0,0.0,304.0,0.0,0.8491445486805169,422.3124833438367,358.60434307115054,355.0538050209411
3.0,319.0,322.0,457.16333333333336,3.590478359384774,447.2734315782095,1605.9255768093276,1590.0253235735918
2.0,183.0,212.0,312.33,3.695995493220476,353.3286455111948,1305.901081435071,1292.9713677574962
4.0,360.0,371.0,202.01,4.01739529145749,252.4781739026378,1014.3046270322424,1004.2620069626162
4.0,291.0,333.0,124.22999999999999,4.394461787750092,192.5164685789651,846.0062646828534,837.629965032528
7.0,355.0,356.0,172.94285714285712,6.71745482413777,209.14078126580588,1404.8937500379297,1390.9839109286434
1.0,231.0,276.0,410.87,inf,417.08437025857916,inf,inf
1.0,121.0,164.0,149.35,inf,297.5949121600461,inf,inf
1.0,153.0,197.0,148.1,inf,297.0237825232184,inf,inf
0.0,0.0,308.0,0.0,0.8402030080391707,422.3124833438367,354.82821883798374,351.31506815641956
1.0,5.0,371.0,201.9,inf,321.60520209228036,inf,inf
1.0,103.0,282.0,9.95,inf,233.90253506102684,inf,inf
4.0,128.0,291.0,142.3525,4.903101097428492,206.4873608999764,1012.4284058337875,1002.4043622116708
0.0,0.0,41.0,0.0,,422.3124833438367,,
1.0,301.0,319.0,353.23,inf,390.7484404451827,inf,inf
0.0,0.0,107.0,0.0,,422.3124833438367,,
8.0,264.0,274.0,653.31,9.365399361271788,623.4281148323422,5838.653268449692,5780.84482024722
1.0,144.0,144.0,60.0,inf,256.7705657196058,inf,inf
7.0,297.0,298.0,1312.077142857143,7.7708456462251645,1182.9209415867192,9192.29604875773,9101.283216591812
1.0,174.0,175.0,513.6,inf,464.02208833162257,inf,inf
3.0,290.0,304.0,304.98333333333335,3.762424704962103,338.27875559608384,1272.7483472185431,1260.1468784342012
4.0,360.0,371.0,217.25,4.01739529145749,264.22690608485397,1061.5039283816727,1050.9939884967057
0.0,0.0,363.0,0.0,0.7339374609891646,422.3124833438367,309.95095176940436,306.8821304647568
3.0,363.0,373.0,245.67666666666665,3.1788604464907495,295.8020114975606,940.3133143419974,931.0032815267301
11.0,227.0,235.0,224.7118181818182,14.124008685013901,243.981969634205,3446.003458100309,3411.8846119805044
3.0,202.0,274.0,295.6933333333333,4.088773847821889,331.62505248217957,1355.9398418716971,1342.5146949224725
3.0,251.0,266.0,201.80000000000004,4.185588233180783,264.3765740779978,1106.5714775895153,1095.6153243460549
2.0,282.0,311.0,138.86,2.7402968294626384,244.52380691324015,670.0678128124864,663.4334780321648
7.0,302.0,364.0,181.04714285714286,6.5941605918929405,216.0686674168185,1424.7914918228068,1410.6846453691157
0.0,0.0,331.0,0.0,0.7922349047258267,422.3124833438367,334.57069000643173,331.25810891725916
1.0,133.0,259.0,1160.0,inf,759.3646461279357,inf,inf
0.0,0.0,63.0,0.0,,422.3124833438367,,
0.0,0.0,21.0,0.0,,422.3124833438367,,
3.0,134.0,323.0,155.55666666666664,3.5813854326812793,231.25607773813647,828.2171480303714,820.0169782478924
2.0,277.0,288.0,191.49,2.915437034371423,277.53469441776747,809.1349264285151,801.1236895331832
0.0,0.0,283.0,0.0,0.8993947461209737,422.3124833438367,379.8256287407479,376.06497895123556
1.0,49.0,69.0,397.34000000000003,inf,410.90246306955675,inf,inf
0.0,0.0,311.0,0.0,0.8336194625912029,422.3124833438367,352.04790541064546,348.56228258479746
4.0,302.0,337.0,140.1775,4.351469974244519,204.8106225471995,891.2272744204661,882.4032420004614
1.0,7.0,37.0,197.64,inf,319.65879228997176,inf,inf
15.0,356.0,367.0,475.9526666666667,13.202611077659158,472.014157074439,6231.819339002938,6170.118157428652
6.0,290.0,311.0,495.08666666666664,6.553651563205379,483.05343000191556,3165.763866643774,3134.4196699443305
1.0,24.0,91.0,610.25,inf,508.1818318511362,inf,inf
4.0,349.0,359.0,177.0375,4.129283574938173,233.2265194131107,963.058435852557,953.5232038144128
0.0,0.0,90.0,0.0,,422.3124833438367,,
1.0,108.0,366.0,84.37,inf,267.9053091191977,inf,inf
19.0,355.0,371.0,151.74894736842106,16.380079619531347,167.6788913305679,2746.5935905094466,2719.3995945638085
2.0,231.0,284.0,178.44,2.94820718219223,269.34939930216643,794.0978335418099,786.2354787542672
0.0,0.0,30.0,0.0,,422.3124833438367,,
0.0,0.0,66.0,0.0,,422.3124833438367,,
1.0,118.0,157.0,109.19,inf,279.24565918804745,inf,inf
50.0,372.0,372.0,263.329,41.83516240774885,267.02073507200714,11170.855817973898,11060.253285122672
0.0,0.0,9.0,0.0,,422.3124833438367,,
2.0,100.0,169.0,150.89999999999998,4.355816623785237,252.07560409269118,1097.99510675765,1087.1238680768813
9.0,180.0,183.0,1287.291111111111,14.141462834842118,1186.3795091363654,16777.141736470145,16611.031422247666
5.0,134.0,204.0,123.096,7.772511282574229,180.56611933756727,1403.4521998018863,1389.5566334672142
0.0,0.0,88.0,0.0,,422.3124833438367,,
0.0,0.0,102.0,0.0,,422.3124833438367,,
0.0,0.0,20.0,0.0,,422.3124833438367,,
6.0,309.0,364.0,200.50833333333333,5.756745306872222,237.1837271122016,1365.4063079196285,1351.8874335837907
20.0,361.0,370.0,1224.148,17.24319413014057,1179.1664664522739,20332.596292788447,20131.283458206384
0.0,0.0,55.0,0.0,,422.3124833438367,,
0.0,0.0,85.0,0.0,,422.3124833438367,,
1.0,78.0,123.0,186.55,inf,314.5917301520369,inf,inf
0.0,0.0,143.0,0.0,,422.3124833438367,,
6.0,70.0,76.0,202.15,16.969289351741345,238.55394362137218,4048.090895310056,4008.010787435699
0.0,0.0,51.0,0.0,,422.3124833438367,,
2.0,141.0,357.0,873.895,2.446372963466831,705.5566341389715,1726.0546739522383,1708.9650237150875
0.0,0.0,176.0,0.0,,422.3124833438367,,
9.0,354.0,358.0,259.18111111111114,8.384408673924607,278.21261960841935,2332.6483010401184,2309.552773307048
0.0,0.0,85.0,0.0,,422.3124833438367,,
7.0,292.0,336.0,2264.035714285714,7.0468508293775765,1996.6953858554339,14070.414535829745,13931.10350082153
9.0,367.0,368.0,255.32555555555558,8.193795440898324,274.80686740652357,2251.711257283123,2229.4170864189336
0.0,0.0,46.0,0.0,,422.3124833438367,,
1.0,14.0,149.0,12.75,inf,235.18186544752078,inf,inf
5.0,307.0,363.0,1224.404,4.9306423376282265,1070.3473295026408,5277.49985881303,5225.247384963396
1.0,350.0,371.0,302.04,inf,367.3595395578169,inf,inf
9.0,365.0,372.0,301.5288888888889,8.11995500984831,315.6199491965618,2562.8197876866907,2537.4453343432583
1.0,165.0,204.0,340.3,inf,384.8406754818375,inf,inf
3.0,313.0,371.0,410.6133333333333,3.193216336252566,413.9332938007883,1321.77855588351,1308.6916394886239
7.0,332.0,360.0,1392.232857142857,6.655236722930908,1251.441435866142,8328.639000573734,8246.177228290826
0.0,0.0,183.0,0.0,,422.3124833438367,,
0.0,0.0,22.0,0.0,,422.3124833438367,,
6.0,316.0,318.0,343.0416666666667,6.435981182950571,356.14912392871526,2292.1690599295425,2269.474316761923
2.0,28.0,36.0,137.425,9.72663844419231,243.6237380633637,2369.640016564951,2346.178234222724
2.0,349.0,370.0,464.305,2.374398831865414,448.65126813138363,1065.277046966094,1054.7297494713803
4.0,153.0,169.0,327.0375,7.386560184672379,348.8636471908287,2576.9023262193673,2551.3884418013536
0.0,0.0,28.0,0.0,,422.3124833438367,,
2.0,208.0,295.0,1259.275,2.8598087784248887,947.2768664493408,2709.0306982706456,2682.2086121491543
12.0,370.0,373.0,1105.8675,10.563123349721074,1044.2611540377288,11030.659379422608,10921.444930121394
1.0,33.0,64.0,303.54,inf,368.0448951220101,inf,inf
2.0,114.0,114.0,129.305,5.6447625503132155,238.53066554698972,1346.4489679809344,1333.117790080133
4.0,351.0,371.0,302.695,4.01739529145749,330.097668637968,1326.1328197072673,1313.0027917893735
0.0,0.0,20.0,0.0,,422.3124833438367,,
0.0,0.0,46.0,0.0,,422.3124833438367,,
2.0,324.0,367.0,120.63,2.3906297838701294,233.08948277857297,557.2306598373401,551.7135245914259
0.0,0.0,164.0,0.0,,422.3124833438367,,
3.0,197.0,276.0,256.86333333333334,4.0652660270685885,303.8141491546337,1235.0853391010812,1222.8567713872092
0.0,0.0,290.0,0.0,0.8819966460084874,422.3124833438367,372.47819387677913,368.79029096710804
0.0,0.0,184.0,0.0,,422.3124833438367,,
0.0,0.0,367.0,0.0,0.7272480463640635,422.3124833438367,307.12592846696134,304.08507769006076
7.0,281.0,297.0,264.88142857142856,7.791912556825092,287.73376011662873,2241.9962984752583,2219.798315322038
17.0,148.0,280.0,830.904705882353,18.54166795444482,804.2028220248648,14911.261694012524,14763.62543961636
5.0,343.0,365.0,426.32199999999995,4.908069494687702,425.55189737015627,2088.6382858889356,2067.9586988999363
4.0,71.0,73.0,3296.225,12.28153036324845,2637.852409414182,32396.86445998836,32076.10342573105
5.0,231.0,328.0,174.302,5.362219216381568,221.9370497654882,1190.0751130795334,1178.2921911678548
1.0,91.0,91.0,249.86,inf,343.5183039980836,inf,inf
8.0,353.0,367.0,486.46624999999995,7.3807749963881575,478.1673058553074,3529.2452951471414,3494.302272422912
0.0,0.0,16.0,0.0,,422.3124833438367,,
11.0,314.0,321.0,124.2781818181818,11.032196495922745,153.3426898940868,1691.7066861249125,1674.957114975161
1.0,29.0,224.0,211.9,inf,326.17423918690156,inf,inf
1.0,97.0,254.0,384.69,inf,405.1226311448609,inf,inf
5.0,311.0,371.0,426.884,4.841574246662415,426.00595476383074,2062.5394595093967,2042.1182767419768
0.0,0.0,30.0,0.0,,422.3124833438367,,
0.0,0.0,10.0,0.0,,422.3124833438367,,
8.0,323.0,358.0,355.24625000000003,7.535304854376897,363.92195142059535,2742.2628471539256,2715.111729855372
6.0,141.0,143.0,227.14,11.677862316117022,259.411838381274,3029.3757317873187,2999.381912660712
0.0,0.0,109.0,0.0,,422.3124833438367,,
0.0,0.0,263.0,0.0,0.9531116044653912,422.3124833438367,402.510928585608,398.5256718669386
1.0,48.0,91.0,308.9,inf,370.49389900472704,inf,inf
0.0,0.0,234.0,0.0,,422.3124833438367,,
1.0,342.0,372.0,229.5,inf,334.2157444734348,inf,inf
1.0,35.0,282.0,412.58,inf,417.8656756017594,inf,inf
1.0,225.0,268.0,566.6,inf,488.23798493311483,inf,inf
0.0,0.0,267.0,0.0,0.941860968975513,422.3124833438367,397.7596447726812,393.8214304680012
0.0,0.0,79.0,0.0,,422.3124833438367,,
1.0,91.0,213.0,525.35,inf,469.39070691780245,inf,inf
0.0,0.0,49.0,0.0,,422.3124833438367,,
1.0,48.0,259.0,75.72,inf,263.95309203235036,inf,inf
0.0,0.0,363.0,0.0,0.7339374609891646,422.3124833438367,309.95095176940436,306.8821304647568
0.0,0.0,276.0,0.0,0.9174930414603915,422.3124833438367,387.4687647898276,383.6324403859679
1.0,181.0,204.0,305.04,inf,368.73025068620325,inf,inf
6.0,223.0,225.0,334.95,8.452204994478006,349.39541717539237,2953.161690097578,2923.9224654431464
1.0,40.0,153.0,393.25,inf,409.0337268978567,inf,inf
0.0,0.0,20.0,0.0,,422.3124833438367,,
0.0,0.0,136.0,0.0,,422.3124833438367,,
0.0,0.0,25.0,0.0,,422.3124833438367,,
2.0,131.0,329.0,393.59000000000003,2.617249557012527,404.2970042156959,1058.1461551850218,1047.6694605792295
1.0,220.0,245.0,82.65,inf,267.11943473892285,inf,inf
0.0,0.0,196.0,0.0,,422.3124833438367,,
8.0,289.0,304.0,779.9175,8.617891632097976,733.6576431938178,6322.582064104725,6259.982241687846
1.0,55.0,240.0,365.46999999999997,inf,396.340941848999,inf,inf
6.0,351.0,367.0,596.8283333333333,5.717393258882149,567.9720765017294,3247.3197214242837,3215.168041014142
0.0,0.0,55.0,0.0,,422.3124833438367,,
24.0,370.0,372.0,3393.0220833333333,20.454786984690113,3252.835146181221,66536.05001145019,65877.2772390596
